hidden_1,hidden_2,learning_rate,beta,batch_size,epochs,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
32,16,0.0002,0.01,128,50,0.25,90,2,114,1.4905857740585775,0.7482196092605591,0.357761068245371,39877.24175771815,0.8333333333333334,0.15930380981959655,0.8829529907651106,0.7123641496857344,0.6469885709009437
32,16,0.0002,0.01,128,50,0.25,100,2,127,1.6605648535564854,0.7431055307388306,0.356269376302932,39985.80482577705,0.8333333333333334,0.16504996546198814,0.8751019805417473,0.7115810807216477,0.6462665900146791
32,16,0.0002,0.01,128,50,0.3,10,2,6,0.07845188284518828,0.7465705275535583,0.3718186464809251,37897.484593254194,0.8333333333333334,0.1611567106139794,0.9569402446364479,0.7266442029270329,0.6695186228776984
32,16,0.0002,0.01,128,50,0.3,20,2,11,0.14382845188284518,0.7411638498306274,0.37077075148085575,38083.714025358,0.8333333333333334,0.1672316294037894,0.9514250077939777,0.7253009239364203,0.6693227236168802
32,16,0.0002,0.01,128,50,0.3,30,2,18,0.23535564853556487,0.7387261986732483,0.3695537887416185,38274.72792415872,0.8333333333333334,0.1699705632884851,0.9450199407453604,0.7239231344308873,0.6680617429495166
32,16,0.0002,0.01,128,50,0.3,40,2,25,0.3268828451882845,0.7425662875175476,0.36829350590101756,38460.945731534506,0.8333333333333334,0.16565585672185662,0.9383868731632503,0.7225799392898185,0.6649890006270647
32,16,0.0002,0.01,128,50,0.3,50,2,29,0.37918410041841005,0.7473776340484619,0.36779632078044794,38612.34620156907,0.8333333333333334,0.16024984938375067,0.9357701093707786,0.7214878827428547,0.6627102937076793
32,16,0.0002,0.01,128,50,0.3,60,2,36,0.47071129707112974,0.7424895167350769,0.36675783492588415,38779.056555710995,0.8333333333333334,0.16574211602800348,0.9303043943467587,0.720285395500604,0.6624163098021749
32,16,0.0002,0.01,128,50,0.3,70,2,44,0.5753138075313807,0.7459200024604797,0.3658585913323096,38958.05712704774,0.8333333333333334,0.16188763768485423,0.9255715333279452,0.7189942585193654,0.6599466907163746
32,16,0.0002,0.01,128,50,0.3,80,2,56,0.7322175732217573,0.746269166469574,0.3642405161282331,39152.773796038724,0.8333333333333334,0.1614953185735124,0.9170553480433321,0.7175897608112272,0.6573684401903512
32,16,0.0002,0.01,128,50,0.3,90,2,64,0.8368200836820083,0.7466129064559937,0.3631571367123559,39268.00472519077,0.8333333333333334,0.16110909386967007,0.9113533511176626,0.716758596346781,0.6556385936668617
32,16,0.0002,0.01,128,50,0.3,100,2,65,0.8498953974895397,0.7487684488296509,0.36307173473259374,39269.04978162582,0.8333333333333334,0.1586871361464597,0.9109038670136512,0.7167510583205013,0.6549188487034864
32,16,0.0002,0.01,128,50,0.35,10,2,5,0.0653765690376569,0.7460464239120483,0.3720628928464592,37857.82137423187,0.8333333333333334,0.16174559111005807,0.9582257518234695,0.72693029502435,0.6700587428228028
32,16,0.0002,0.01,128,50,0.35,20,2,6,0.07845188284518828,0.7465705275535583,0.3718186464809251,37897.484593254194,0.8333333333333334,0.1611567106139794,0.9569402446364479,0.7266442029270329,0.6695186228776984
32,16,0.0002,0.01,128,50,0.35,30,2,8,0.10460251046025104,0.7425093650817871,0.3714508384585389,37994.56222791205,0.8333333333333334,0.16571981451484596,0.9550044129396783,0.7259439787700824,0.670000384889485
32,16,0.0002,0.01,128,50,0.35,40,2,11,0.14382845188284518,0.742296040058136,0.3708993436412145,38065.95369899063,0.8333333333333334,0.1659595055526562,0.9521018086379711,0.7254290297519522,0.6692059193189782
32,16,0.0002,0.01,128,50,0.35,50,2,18,0.23535564853556487,0.7471596598625183,0.3694681456914983,38290.90970207806,0.8333333333333334,0.16049476419941763,0.9445691878499909,0.72380641473699,0.665550925029933
32,16,0.0002,0.01,128,50,0.35,60,2,21,0.27458158995815896,0.7426118850708008,0.36893050659865917,38352.79826724754,0.8333333333333334,0.1656046235159542,0.9417395084139956,0.723360010490292,0.6660093689383937
32,16,0.0002,0.01,128,50,0.35,70,2,25,0.3268828451882845,0.7442552447319031,0.36829830597670565,38497.90765628291,0.8333333333333334,0.16375815198662577,0.9384121367195034,0.7223133317165351,0.6644542384389994
32,16,0.0002,0.01,128,50,0.35,80,2,28,0.36610878661087864,0.7428882718086243,0.36790734148590504,38604.59610715494,0.8333333333333334,0.1652940766195233,0.9363544288731844,0.7215437844275893,0.6641314058134076
32,16,0.0002,0.01,128,50,0.35,90,2,31,0.4053347280334728,0.7449830174446106,0.367381450579948,38660.19420359504,0.8333333333333334,0.1629404298375162,0.9335865819997262,0.7211427535377758,0.6627507746770879
32,16,0.0002,0.01,128,50,0.35,100,2,34,0.444560669456067,0.7459444999694824,0.36708294635859884,38779.672305121465,0.8333333333333334,0.16186011239384,0.9320155071505202,0.7202809540799476,0.6618724767394103
32,16,0.0002,0.01,128,50,0.4,10,2,1,0.01307531380753138,0.740432620048523,0.3731236968161242,37626.428415669885,0.8333333333333334,0.16805323590053603,0.9638089306111798,0.7285993400098856,0.6734487099637337
32,16,0.0002,0.01,128,50,0.4,20,2,5,0.0653765690376569,0.7460464239120483,0.3720628928464592,37857.82137423187,0.8333333333333334,0.16174559111005807,0.9582257518234695,0.72693029502435,0.6700587428228028
32,16,0.0002,0.01,128,50,0.4,30,2,5,0.0653765690376569,0.7460464239120483,0.3720628928464592,37857.82137423187,0.8333333333333334,0.16174559111005807,0.9582257518234695,0.72693029502435,0.6700587428228028
32,16,0.0002,0.01,128,50,0.4,40,2,6,0.07845188284518828,0.7465705275535583,0.3718186464809251,37897.484593254194,0.8333333333333334,0.1611567106139794,0.9569402446364479,0.7266442029270329,0.6695186228776984
32,16,0.0002,0.01,128,50,0.4,50,2,7,0.09152719665271966,0.7422198057174683,0.37167870697366395,37961.73807817758,0.8333333333333334,0.1660451621152042,0.9562037209140207,0.7261807404367262,0.6704407391998211
32,16,0.0002,0.01,128,50,0.4,60,2,9,0.11767782426778244,0.7401036024093628,0.3713286228817084,38047.62477250729,0.8333333333333334,0.1684229186411654,0.9543611730616233,0.7255612368987358,0.6704196654837145
32,16,0.0002,0.01,128,50,0.4,70,2,13,0.16997907949790797,0.743354082107544,0.37049321283711195,38158.72990630425,0.8333333333333334,0.1647706942611866,0.9499642780900629,0.7247598319312575,0.6682070344039601
32,16,0.0002,0.01,128,50,0.4,80,2,17,0.2222803347280335,0.7400729060173035,0.3697186315028286,38294.75419987228,0.8333333333333334,0.16845740896932196,0.9458875342254135,0.7237786842485376,0.6678642401941516
32,16,0.0002,0.01,128,50,0.4,90,2,20,0.2615062761506276,0.7430196404457092,0.3691456789055666,38367.28416031762,0.8333333333333334,0.1651464714093155,0.9428719942398242,0.723255523269333,0.6661518305629515
32,16,0.0002,0.01,128,50,0.4,100,2,21,0.27458158995815896,0.7438015341758728,0.3689393427310583,38392.49651859935,0.8333333333333334,0.16426793912823281,0.9417860143739909,0.7230736657036353,0.6656152381347981
32,16,0.0002,0.01,128,50,0.45,30,2,3,0.03922594142259414,0.7414432764053345,0.3726649772007528,37756.71964648375,0.8333333333333334,0.16691766696029836,0.9613946168460674,0.7276595450965029,0.6723262905590506
32,16,0.0002,0.01,128,50,0.45,40,2,5,0.0653765690376569,0.7460464239120483,0.3720628928464592,37857.82137423187,0.8333333333333334,0.16174559111005807,0.9582257518234695,0.72693029502435,0.6700587428228028
32,16,0.0002,0.01,128,50,0.45,50,2,6,0.07845188284518828,0.7465705275535583,0.3718186464809251,37897.484593254194,0.8333333333333334,0.1611567106139794,0.9569402446364479,0.7266442029270329,0.6695186228776984
32,16,0.0002,0.01,128,50,0.45,60,2,6,0.07845188284518828,0.7465705275535583,0.3718186464809251,37897.484593254194,0.8333333333333334,0.1611567106139794,0.9569402446364479,0.7266442029270329,0.6695186228776984
32,16,0.0002,0.01,128,50,0.45,70,2,8,0.10460251046025104,0.7425093650817871,0.3714508384585389,37994.56222791205,0.8333333333333334,0.16571981451484596,0.9550044129396783,0.7259439787700824,0.670000384889485
32,16,0.0002,0.01,128,50,0.45,80,2,9,0.11767782426778244,0.7441421151161194,0.3712545059635735,38021.31224222951,0.8333333333333334,0.1638852639144726,0.9539710840188079,0.7257510300410587,0.6692351778269182
32,16,0.0002,0.01,128,50,0.45,90,2,10,0.1307531380753138,0.7428876161575317,0.37102222054047124,38053.14808722572,0.8333333333333334,0.16529481330614412,0.9527485291603749,0.7255213970488473,0.6692245182121749
32,16,0.0002,0.01,128,50,0.45,100,2,10,0.1307531380753138,0.7428876161575317,0.37102222054047124,38053.14808722572,0.8333333333333334,0.16529481330614412,0.9527485291603749,0.7255213970488473,0.6692245182121749
32,16,0.0003,0.001,128,50,0.2,10,9,61,0.7975941422594143,0.5161569118499756,0.7879339024211037,6380.742360969824,0.25,0.42004841365171286,3.1470205390584405,0.9539754964552284,1.1927611122913455
32,16,0.0003,0.001,128,50,0.2,20,11,158,2.065899581589958,0.4668687582015991,0.7687568220759722,6123.584327270301,0.08333333333333333,0.47542836157123697,3.046088537241959,0.9558303857712376,1.1401701544794418
32,16,0.0003,0.001,128,50,0.2,30,9,357,4.667887029288703,0.47132959961891174,0.7949555311501411,6920.334678154966,0.25,0.47041618020347,3.1839764797375847,0.9500833994059998,1.2136190148367636
32,16,0.0003,0.001,128,50,0.2,40,10,422,5.5177824267782425,0.618919849395752,0.5936191151044429,17960.59951348771,0.16666666666666666,0.3045844388811776,2.1243111321286468,0.8704496077084836,0.8665029613462436
32,16,0.0003,0.001,128,50,0.2,50,10,588,7.688284518828452,0.6300879716873169,0.5367342448911834,18057.912433587902,0.16666666666666666,0.2920359868681833,1.8249170783746493,0.8697476864299347,0.7883418545848584
32,16,0.0003,0.001,128,50,0.2,60,9,824,10.774058577405858,0.6312922239303589,0.5363396006169239,19248.49323395551,0.25,0.2906828944602709,1.8228400032469678,0.8611599881392099,0.8061707214616122
32,16,0.0003,0.001,128,50,0.2,70,9,922,12.055439330543933,0.6405321359634399,0.5120044419816112,19330.34267044383,0.25,0.2803009708275956,1.6947602209558486,0.8605696054742026,0.7714076993144118
32,16,0.0003,0.001,128,50,0.2,80,8,1110,14.513598326359833,0.6623732447624207,0.47294298851126104,21382.996072807455,0.3333333333333333,0.2557603991433476,1.4891736237434792,0.8457637492824298,0.7310077763756475
32,16,0.0003,0.001,128,50,0.2,90,8,1241,16.226464435146443,0.667625367641449,0.4468825367981091,20749.230168232665,0.3333333333333333,0.24985913748151803,1.3520133515689952,0.8503351235005896,0.6963852364711091
32,16,0.0003,0.001,128,50,0.2,100,8,1354,17.70397489539749,0.6823473572731018,0.42496647916945834,20193.172501931487,0.3333333333333333,0.23331757609763842,1.2366656798392544,0.8543459856520409,0.6644156437305667
32,16,0.0003,0.001,128,50,0.25,10,6,21,0.27458158995815896,0.46854501962661743,0.741488566762217,5149.532668841767,0.5,0.4735449217678456,2.902571404011668,0.962856252272345,1.2097431445129647
32,16,0.0003,0.001,128,50,0.25,20,9,72,0.9414225941422595,0.5174430012702942,0.7784546139949513,6276.707905279189,0.25,0.41860336935922005,3.0971295473418494,0.9547259003900435,1.1801147042727782
32,16,0.0003,0.001,128,50,0.25,30,9,185,2.4189330543933054,0.49795472621917725,0.6655342798294624,7098.47297663632,0.25,0.44050030761890197,2.502811999102434,0.9487984820270965,1.0355276971871081
32,16,0.0003,0.001,128,50,0.25,40,8,312,4.079497907949791,0.501168429851532,0.6896719380077019,7792.849580165701,0.3333333333333333,0.4368894046612,2.629852305303694,0.9437899208530818,1.0859662410378272
32,16,0.0003,0.001,128,50,0.25,50,9,366,4.785564853556486,0.4606141746044159,0.7881692542329417,6843.01056372151,0.25,0.4824559835905439,3.1482592328049566,0.9506411407748737,1.2078390892925936
32,16,0.0003,0.001,128,50,0.25,60,10,429,5.6093096234309625,0.6186957955360413,0.5759787976978996,17847.955435085132,0.16666666666666666,0.3048361847909649,2.0314673563047347,0.8712621131337848,0.8435580802240378
32,16,0.0003,0.001,128,50,0.25,70,10,567,7.413702928870293,0.6240346431732178,0.5347222850755387,17819.46611101158,0.16666666666666666,0.2988374795806542,1.8143278161870455,0.8714676075610213,0.7878248924988469
32,16,0.0003,0.001,128,50,0.25,80,9,770,10.067991631799163,0.6185961961746216,0.5484272482895572,19242.01597055873,0.25,0.3049480941858185,1.8864592015239854,0.8612067088521459,0.8256535011404875
32,16,0.0003,0.001,128,50,0.25,90,8,918,12.003138075313807,0.6416286826133728,0.517740443372384,21212.17046749726,0.3333333333333333,0.2790688959400306,1.7249497019599158,0.8469959199660839,0.7960869627998409
32,16,0.0003,0.001,128,50,0.25,100,8,974,12.735355648535565,0.6523468494415283,0.5042267291133623,21618.468914041023,0.3333333333333333,0.2670260118634513,1.6538248900703278,0.8440652759696154,0.7745623778091819
32,16,0.0003,0.001,128,50,0.3,10,5,13,0.16997907949790797,0.45809322595596313,0.8821003777999659,5711.891613519535,0.5833333333333334,0.48528851016183916,3.6426335673682417,0.9587999387936698,1.4175138374142708
32,16,0.0003,0.001,128,50,0.3,20,7,33,0.4314853556485356,0.47796425223350525,0.7443513465447058,4620.384908436616,0.4166666666666667,0.46296151434437616,2.9176386660247675,0.9666730123915819,1.190984964856848
32,16,0.0003,0.001,128,50,0.3,30,9,78,1.0198744769874477,0.4211427867412567,0.7583752862231138,4501.945518467056,0.25,0.5268058575940936,2.9914488748584933,0.9675273195889448,1.1839455130103829
32,16,0.0003,0.001,128,50,0.3,40,8,244,3.190376569037657,0.4973756968975067,0.7043072594962244,7732.983683553585,0.3333333333333333,0.441150902362352,2.706880313138023,0.9442217355252568,1.1063965710897412
32,16,0.0003,0.001,128,50,0.3,50,8,280,3.6610878661087867,0.4963945746421814,0.6976113169281395,7732.749189533784,0.3333333333333333,0.4422532869188973,2.671638510148103,0.9442234269382985,1.0978621393346581
32,16,0.0003,0.001,128,50,0.3,60,8,317,4.144874476987448,0.48551416397094727,0.6938905288372764,7681.615433254245,0.3333333333333333,0.4544784674483739,2.6520554149330335,0.9445922563963786,1.09611486802778
32,16,0.0003,0.001,128,50,0.3,70,8,369,4.824790794979079,0.504135251045227,0.687375566072407,7659.261052972606,0.3333333333333333,0.4335558977019921,2.6177661372231946,0.944753499273196,1.082352216882929
32,16,0.0003,0.001,128,50,0.3,80,9,427,5.5831589958159,0.637753963470459,0.48102931723042275,18820.767900489147,0.25,0.28342251295454046,1.5317332485811723,0.8642451849725323,0.7323502366270612
32,16,0.0003,0.001,128,50,0.3,90,9,529,6.9168410041841,0.6426815390586853,0.4655211279061965,18656.91058112008,0.25,0.27788591117001654,1.4501111995062972,0.8654270931815629,0.7108560509644691
32,16,0.0003,0.001,128,50,0.3,100,7,809,10.577928870292887,0.6518405079841614,0.44089819716169976,23217.989756212668,0.4166666666666667,0.2675949348492569,1.3205168271668408,0.8325278797693282,0.7093265771130232
32,16,0.0003,0.001,128,50,0.35,10,4,8,0.10460251046025104,0.48123475909233093,0.9529507169442378,7361.742504034869,0.6666666666666666,0.4592867875367068,4.015530089180198,0.946899510306956,1.522095763422632
32,16,0.0003,0.001,128,50,0.35,20,6,17,0.2222803347280335,0.4604087471961975,0.8525653007524476,4918.831512688332,0.5,0.48268680090314886,3.487185793433935,0.9645203072644593,1.3585982254003859
32,16,0.0003,0.001,128,50,0.35,30,7,45,0.5883891213389121,0.4771973192691803,0.7127667738060381,4587.483084489923,0.4166666666666667,0.4638232367762019,2.751404072663359,0.9669103343248615,1.1497010776077723
32,16,0.0003,0.001,128,50,0.35,40,8,90,1.1767782426778242,0.3818184733390808,0.9082235152624569,3990.969651346037,0.3333333333333333,0.5709904793942913,3.780123764539247,0.971213005247005,1.413915145628469
32,16,0.0003,0.001,128,50,0.35,50,6,222,2.9027196652719667,0.4158308506011963,1.0295131530005246,5137.440198005045,0.5,0.5327743251671951,4.41849027895013,0.9629434756603782,1.6035520199444258
32,16,0.0003,0.001,128,50,0.35,60,7,246,3.2165271966527196,0.46404793858528137,0.9115656892389422,6511.872756322888,0.4166666666666667,0.4785978218142906,3.797714153889169,0.9530296486205516,1.4115020727476695
32,16,0.0003,0.001,128,50,0.35,70,8,273,3.569560669456067,0.5037441849708557,0.7020535410711298,7661.684085261281,0.3333333333333333,0.4339952977855554,2.6950186372164726,0.9447360218619717,1.1017708225493332
32,16,0.0003,0.001,128,50,0.35,80,8,312,4.079497907949791,0.5123818516731262,0.6976206380327685,7612.641428046662,0.3333333333333333,0.42429005429985817,2.671687568593519,0.9450897681540373,1.093600181095187
32,16,0.0003,0.001,128,50,0.35,90,8,336,4.393305439330543,0.502576470375061,0.6935785662199134,7603.850276304258,0.3333333333333333,0.4353073366572348,2.6504135064205974,0.9451531790193632,1.0910518388576322
32,16,0.0003,0.001,128,50,0.35,100,9,427,5.5831589958159,0.6384362578392029,0.4803735276670211,18602.248318866274,0.25,0.2826558900683114,1.5282817245632692,0.8658213738687529,0.7316897471250833
32,16,0.0003,0.001,128,50,0.4,10,4,7,0.09152719665271966,0.48126307129859924,0.9533356687913794,7352.959654605838,0.6666666666666666,0.45925497606898963,4.017556151533576,0.9469628612874237,1.522610163889164
32,16,0.0003,0.001,128,50,0.4,20,5,14,0.18305439330543932,0.46059170365333557,0.8760974474257834,5716.9911406187675,0.5833333333333334,0.48248123185018477,3.6110391969778077,0.9587631557377527,1.4089042294747696
32,16,0.0003,0.001,128,50,0.4,30,6,19,0.24843096234309622,0.46974095702171326,0.8524608658918398,4898.435875698123,0.5,0.4722011718857155,3.4866361362728413,0.9646674216617896,1.3558761824550867
32,16,0.0003,0.001,128,50,0.4,40,7,54,0.7060669456066946,0.48315244913101196,0.6969780552369643,4541.9554738866655,0.4166666666666667,0.45713207962807645,2.6683055538787595,0.9672387264706425,1.1273357566610362
32,16,0.0003,0.001,128,50,0.4,50,7,147,1.922071129707113,0.3825179636478424,0.9444108951149908,4430.446130315406,0.4166666666666667,0.5702045352271433,3.9705836584999514,0.968043047016456,1.4813744768525545
32,16,0.0003,0.001,128,50,0.4,60,6,212,2.7719665271966525,0.39615246653556824,1.0360925485309174,5123.398542427886,0.5,0.5548848690611593,4.453118676478513,0.963044758581757,1.6177620760303575
32,16,0.0003,0.001,128,50,0.4,70,6,226,2.955020920502092,0.39853915572166443,1.0304627030728997,5132.19023211053,0.5,0.5522031958183545,4.423487910909999,0.9629813438362506,1.609668112641151
32,16,0.0003,0.001,128,50,0.4,80,6,255,3.334205020920502,0.38375696539878845,1.0209315552370724,5114.668817181334,0.5,0.5688123984283275,4.37332397493196,0.9631077263757573,1.6013110249340112
32,16,0.0003,0.001,128,50,0.4,90,7,277,3.6218619246861925,0.4700993299484253,0.9030136807137347,6511.332161583963,0.4166666666666667,0.4717985056759266,3.7527035827038664,0.9530335479481016,1.3985505757486403
32,16,0.0003,0.001,128,50,0.4,100,7,298,3.8964435146443517,0.45912569761276245,0.8954079789799755,6540.185465750598,0.4166666666666667,0.48412842964858155,3.712673573578818,0.9528254281205375,1.391573524503651
